date,amount,description
29/01/2021,-53.54,wWHFAjlgeu aldi iCuXC
12/09/2020,-11.38,YtTmeUyJTe bowling RqLLf
26/02/2021,15.62,gyUKgJXXTz birthday gift Msvll
30/11/2021,-66.04,VixVtZNcoP coop BWaqX
12/02/2021,10.99,tKMLOuyoGV paycheck qRmxs
19/05/2021,-59.25,FvaVoJZckF invest dJzue
15/07/2021,-65.56,ecMtpnvbOv etoro hOiYC
26/10/2021,-70.52,bcJWXcmjvY bt Uoclm
04/12/2020,-38.77,qGXWgATEos marks&spencer eIxtI
13/09/2020,9.15,zbFzMWQLJV paycheck MHCrf
31/10/2021,-73.82,fzzbMlpEWN m&s ulvVv
11/05/2021,-17.45,aVhfvCLGPh tfgm fSLsE
05/03/2022,-23.66,TbqhFtadrq fitness zjVSN
14/06/2022,-8.56,uEOKrEhwXK gym BQCVS
30/11/2020,-20.92,OsGTAkmcgD fitness wLUGN
15/10/2021,-53.48,foSTAVrBmq vanguard CNFtf
19/03/2022,-20.59,FDdfrUXsTo bus IiDmL
05/04/2021,-56.06,aplccoxbUx greggs umZth
25/01/2021,-52.92,qltfwWWACD bus KvyLV
04/07/2022,-58.61,qzebNiCbwz british gas XXlZA
31/10/2020,-55.98,VVeNlLEZwU cash BWYiY
06/08/2021,-57.37,sxPYXMgopW adobe CBxqe
13/08/2022,2.76,NvaRTmUGCE birthday gift tQmPA
01/08/2022,-62.4,UpghHdVGrX vanguard oOAFT
16/02/2022,-63.08,XszNhNcHJa bus rznvj
01/04/2021,-71.03,kMPlwvpJBn united utilities nSsod
17/08/2022,-17.96,wGFThjVybe greggs DmhkX
14/08/2021,-56.86,ioJyqmzXeL spa NZXbv
16/12/2020,-22.7,QqscYhPldX octopus MpVfv
04/09/2020,82.11,PHtrhpiCVV birthday gift CJgWu
11/07/2021,-71.84,btiBWgwsyo vanguard svRUA
11/10/2020,-53.9,lVJvrlhMGl tesco mIVGM
20/10/2020,-10.37,mjEVxRNDVG marks&spencer YnEDX
03/06/2021,56.34,HIIAfoJJBs paycheck ahzVf
11/07/2021,-32.26,KYcwiSmWDc m&s qGQba
25/01/2022,-36.03,NLmmZtgVcH cinema BlNig
26/04/2022,48.69,mVthGhoVku salary RUsqc
31/03/2022,-98.38,CZOVFIxOaq fuel NCdMA
06/04/2022,-16.38,uQfLyiIEcG british gas nWjtk
19/08/2022,66.34,CtIAzaxuCK birthday gift YqYhZ
02/01/2022,-36.18,RbIbwlNeYU energy wyToz
16/05/2022,59.88,VCJAMUVTns salary THVzw
20/05/2021,-51.53,DmnXRTPTOH tfgm hADzh
04/01/2022,10.55,eqieSpFccK birthday gift kQMUT
24/12/2020,-83.48,tBVWZrbQWI m&s IvKKa
28/09/2020,-50.78,kEAsjqZlhL fitness lzWGq
03/06/2022,-54.86,gAFOBwHSEa sainsbury MMDHD
24/05/2022,-25.43,BHSegcGmyx bt EqlOi
25/11/2021,-93.39,YzQFYsStlD etoro UeikN
18/12/2020,-84.81,sKYxdIIBEa british gas gIgSq
27/01/2021,40.15,Ldugsfalvs birthday gift KnWoF
20/02/2022,-7.56,YShOZZIdTq asda PixyA
30/12/2021,-75.27,eYJgZCdqdk adobe ATZed
10/05/2022,-40.21,KhIxwGHyrb vanguard UARim
17/01/2021,-62.02,cYRtwfYFwJ bowling zEqvI
09/02/2022,-37.84,zlYAHYzIzg vanguard pYmEZ
19/08/2022,-73.14,xHOLlYJoSe bowling IJCAw
20/11/2021,91.48,ZcdliyKYde salary aQDEi
15/07/2021,-45.79,tsMfmrGwHB invest Fndjl
21/03/2022,-64.15,EAcAIUUXzu etoro RsEUi
06/06/2022,-7.85,fAgXMuZLIu asda jUutl
15/05/2021,33.65,wRDCXiwKhI salary bldoi
10/02/2022,42.52,SxSjZVjPga paycheck zDqLa
06/01/2021,-24.47,zIyhZnEvoB amzn fOjIb
21/12/2021,-22.49,ETkgYQFrdD fitness zxdzW
12/08/2022,-62.51,hoPkONZBat fitness bTjrh
22/12/2021,-65.06,ABQBXOJhyv marks&spencer oKtPt
20/04/2022,-22.93,AgZBzpPKjH etoro wPIxC
06/06/2022,32.65,wEgrZEbkhm salary SLEEd
11/04/2021,-39.03,XvXTAjUrMg tfgm InuBL
11/12/2020,-81.53,RFmhOjADje greggs xzxRh
14/06/2021,-83.4,XtLkRwvplf fuel yvbRf
12/07/2021,37.84,UPkfbSlZAC salary Momjl
07/07/2021,-69.13,ijCYeggvsL greggs Oalgk
30/10/2021,-34.83,ajOKTilUYJ amzn gKtDl
05/08/2021,-8.29,dZPxHJelWK metrolink eSdgn
26/05/2021,-56.12,WvZqfYpFxq cinema RMfSc
21/10/2021,-60.9,QyQXmDsUEe adobe tzDgy
08/09/2020,-48.04,bJLbJZGRBC tfgm gNkrq
29/04/2021,-77.47,JxtPtkiwfC metrolink ejKCZ
04/08/2022,-11.13,CglGIcgUVn tesco fiUUe
10/04/2021,23.31,ugQqBNgpAz paycheck Lhrrm
28/02/2021,-41.3,LQKGRcroLk amzn zQHHb
24/06/2021,-48.69,QrNDEGWukw bt SamGC
09/08/2022,39.4,WooCBCklQw paycheck FTocr
25/03/2021,22.36,FaJhmLJjat birthday gift LAdXv
02/05/2021,-74.08,lJSoMaLEFd coop XBCLm
10/08/2021,35.39,YDWkmfRoKb birthday gift nIJIg
18/02/2021,-20.81,RsvnhUPZZB bt HTBxh
03/06/2021,-51.56,NmrhjBeJxH aldi sMJxY
22/08/2022,-33.13,plIpbMyzyN bowling SlMZA
12/11/2021,-82.03,tNfTXKiNol m&s wVtcb
07/06/2022,-45.69,GLKxDQuldi invest ZIqKq
09/04/2022,11.88,ldxvKpMfIm birthday gift ruwib
17/04/2021,-68.62,iqpJtYwIcw united utilities kVIqA
16/04/2022,-26.56,JmBvnmimNf apple MkLNH
17/09/2021,-13.37,QSpWhvTORx nandos mLHWK
08/08/2021,-96.19,draTEUGkoI amazon oKkzq
24/03/2021,-83.48,nXfYulXaay tfgm ROKgm
29/11/2020,13.12,BQPdDJQcYd birthday gift cXGYX
21/03/2021,-11.77,mEunvOmanh vanguard WPVtF
27/10/2021,3.48,ObBUzWxYDu birthday gift JgtTm
29/08/2021,5.79,HHMdbmkAQr paycheck AgtiA
29/03/2021,-68.47,nvgTSXsnFy o2 qgzuF
18/05/2022,-51.97,XOdEMBFWrD cinema ctvgb
29/06/2022,-72.84,qKvSBmJTlV m&s XGDGB
06/07/2021,-7.94,oBRtShweeD bt lMeVl
15/12/2020,-33.24,snTDTmIkAb bt IRHVg
13/07/2021,3.92,PaKNmHCOaZ paycheck JxphX
23/05/2022,-27.83,fEQDJGNEcV m&s pwzKK
17/11/2020,-24.6,anWNYIqrvo greggs chdTU
29/05/2022,15.09,UkcBSbidvZ birthday gift mVKvm
30/06/2021,31.68,VeRpZeZotL paycheck XqijH
15/06/2022,65.02,YUnYkkdgXn salary APFDD
08/06/2022,-19.51,bVsncFsmiZ aldi xrsjO
10/01/2022,-57.32,UskKHDloiM m&s sBWuj
15/09/2020,-44.48,sOVjHJANOz john lewis cgJJa
18/05/2022,-38.83,ZQfqzJDBrq fitness svFbG
11/03/2021,-68.17,BHdlKMiTeC fuel naPOy
16/12/2021,68.51,HNHcoMLtxL birthday gift gLuwR
11/01/2021,-59.2,CWPfLusvFq bus OVUEq
30/01/2021,19.75,IZushQwJoI paycheck vuYxT
13/07/2021,39.4,zAkEupzRqS salary ozNFx
10/07/2021,-55.99,gVniNiGPjq energy eQSRk
30/03/2021,-71.14,OmmcMSEnSY amzn meZEc
21/12/2020,-33.1,YuGAJHobcQ energy flcZq
08/04/2021,-31.57,RHizNJEjlR amzn ZQYzJ
04/06/2021,4.19,ICjcWsJLpI salary AdRdp
30/01/2021,-87.71,VLAKksauZm fitness LhdSh
21/11/2020,-74.9,oXsYLNAzjY nandos TorXE
29/10/2020,-82.07,suHlsaxteg fuel rwjmK
01/09/2021,-30.19,MmwjeiiKod british gas jQCeD
02/02/2021,-24.23,gfdUUWcbck vanguard ReRwH
29/11/2020,-93.6,iRTMyZJUhy united utilities znJzI
28/01/2021,24.12,rDCDskpfNF birthday gift xijEM
27/09/2020,-43.78,TFBUPiBTIS energy Xubnw
26/09/2020,38.5,FMOBlDcwda birthday gift zLDJb
16/02/2022,-48.41,pfAAZGilOG tfgm tmusC
07/04/2021,-79.5,PwKWCCJsJj amazon Qrngy
19/08/2021,28.61,BXRRUeDLHS paycheck WVzDl
19/01/2021,-74.79,JgtqHtqYUp greggs QCWSi
20/06/2022,38.92,BTFmGSKvCu salary duTyf
21/08/2022,-30.18,nNCBsZXSvA cinema FipKd
10/11/2020,1.72,yMhyWtsACx salary OkBlK
29/01/2022,-25.25,jXmwKHGzqJ fuel NAjeY
20/07/2022,29.83,WmOJJLZMgC salary CHoyF
26/01/2021,1.1,yczKCuwlTb paycheck Zdmbu
14/01/2021,17.94,WBXqsiHfdX paycheck qnZRD
26/12/2021,-70.07,vcmndVnlUL bus mbUBH
10/10/2020,37.5,gXaqmJIEae salary xMRdx
06/09/2020,-32.84,RSWIbUZSXZ vanguard cNJXr
13/01/2021,-19.33,KyxlINnjCC fuel Zoclm
23/03/2022,-16.79,PDsLsoGrCp apple UpXGC
18/05/2022,65.56,uxMdmhKoyD paycheck MjquR
29/07/2021,-87.62,DaHRQPqkAd greggs AUfYk
09/01/2022,41.22,ngmmKRmvbu paycheck qLScX
22/05/2022,-28.1,hwiVscuGjm fuel cGDFQ
20/07/2021,-49.26,DVpVrASbTm coop KLiWU
28/02/2022,-72.57,MaXpoRDEmt sainsbury xcSlN
22/09/2020,-68.14,gAZbUlMvlt adobe YigTh
18/09/2020,-8.5,WWvvmPcCog etoro vcxwu
29/07/2021,22.67,dzUmiiUiLU birthday gift EYOzS
16/02/2022,-56.87,nRLfnZBRCU coop buiZL
28/11/2021,-24.35,Jgbujpmvzl coop sugXj
18/08/2021,-25.99,upuelRCiss fuel ZCNmq
21/05/2021,-77.59,VroXeynIFU etoro xUQQz
05/01/2021,69.48,ZszyhoEuct paycheck jiZEr
23/05/2021,-10.97,EqLndLyoss adobe tcwey
10/07/2021,14.65,BXCXQoOCIq birthday gift XWHlP
09/04/2022,-31.34,neTLafOnEe bus SBIob
19/01/2021,-58.43,lFVAzwQgDo amzn DCLyI
10/04/2021,67.4,meMhjdLRbL salary yXIhY
09/05/2022,29.06,nJXUrEyheY salary UZxgi
15/03/2021,-11.24,cnRtmblyjV metrolink bcLcK
06/03/2022,-76.0,tFXsnkljsD bowling fUvMe
04/07/2022,-47.21,iuSDUiobkn spa hZLkK
15/04/2022,-54.03,EaBfHJGjGf british gas vhfBI
01/10/2020,48.04,GTzsPiILBF salary YrMxr
04/04/2022,-76.95,TqUtyWssVg metrolink hSMUw
09/03/2021,-5.63,UFnywjgXdo asda akjWp
01/05/2021,37.22,CsRecaVnyU salary DPXkC
01/10/2020,-58.98,llPIjxhlMK tesco sJqLp
31/03/2022,-34.62,BlgTzmUrRp amzn FqYBc
26/03/2021,20.73,iJWWdOtTpm birthday gift SmmIE
02/09/2020,42.5,CwRFoYnsPd paycheck oFHUR
04/02/2021,23.68,CAUSQTYKUW salary iHWgL
12/08/2022,-26.98,INHagXBuoe o2 HgjAU
02/08/2022,16.61,WDDalHMalW birthday gift jGskQ
11/06/2021,3.07,WAzILMHAOu birthday gift zdFdD
31/12/2020,-61.94,GyhdjkamsQ amazon XfSMe
13/06/2022,-48.95,DktKVmCCUO fuel wMrln
13/07/2022,-33.77,SMnlQpLIyX aldi XYqhe
15/01/2022,49.48,CBNyUlOsmU salary GAzrY
02/04/2022,-7.12,fwkFoxSEiQ apple kFFpC
24/05/2021,-27.3,BHJuYTaHkV cash lwEKc
25/01/2022,-46.75,AogKoAmXME bt AfZvk
17/07/2022,24.63,sxajeuaWlK birthday gift WnYTj
02/05/2021,-83.94,iDJqdcKFwD coop CjGhU
01/03/2022,-51.05,GCYZJDJybY spa ouWLA
13/11/2020,32.87,CRhDzISrQf salary IbHkS
19/03/2022,-3.97,nDeXXIsesC invest gBfdt
15/02/2021,-2.55,OjbDXCqLgb nabu casa CPYQn
08/01/2022,-36.12,oNjnSSyxnH sainsbury mJYQC
01/08/2021,-4.74,BNuhNPBjlJ marks&spencer rZtuc
20/02/2022,9.3,xqUNJNrITQ birthday gift VwFFZ
28/12/2021,85.41,CTpUCERolL birthday gift SwWCS
10/10/2021,-41.4,oIniJLEndX o2 LaflM
23/08/2022,72.06,oOvNzorwVz paycheck CIOHS
20/06/2022,-34.19,EVeFVsJEWl nandos vGaVv
08/01/2022,36.51,wkebNCwLRh salary JrZeb
26/06/2021,-75.15,ogZUnLAGSa tesco tQqIM
03/03/2021,23.72,zCyDaleiFu paycheck dJmhG
11/12/2020,-6.15,GJlkosBDUs gym wIxtu
17/11/2021,52.67,OwvKmerkbx birthday gift cykOn
30/04/2022,-77.83,AsyfyOyyaY m&s GHRjn
01/03/2021,-63.07,ORTVCfeOcE british gas xUhEt
28/08/2021,-78.9,UqVUJFcEIl m&s klrEt
29/05/2021,-69.96,NzxSQjsjWh energy tCYqh
23/12/2020,-62.67,avGYPyzOAJ united utilities RvsQj
14/02/2021,-10.92,yJLQJVxRNQ amazon BzOmc
12/12/2021,57.56,hgkOVeoiFJ salary XvAnr
09/12/2020,-44.15,eIgIrJAIoq amazon zTKVn
16/08/2021,-17.0,SBywZYeXRl fuel HYnqm
28/10/2020,-44.08,zujSWAyGza gym YAAyd
21/12/2021,-87.34,jkIXLurhIx coop mTfUq
07/05/2022,51.07,pdeCMdhcJi birthday gift nfAcN
06/03/2021,-18.48,gLyFRMnvrn gym hvRue
10/09/2020,-57.92,tDhyrzjcnY john lewis ZTHBn
11/10/2021,-52.03,LwuJhIDyjo apple Dcwxh
03/09/2021,-49.83,DWYJFLWAzs energy SMBkJ
19/07/2022,-3.89,FpzMNXQynN fitness HVpPD
11/06/2021,-20.84,xEwDcBUgVK bt wAIPX
27/08/2020,6.81,rSIteqLycp birthday gift Gjxrc
05/07/2022,-34.5,UTNoCWbYjz invest pwjcK
14/08/2022,16.65,lhdahQLHGV birthday gift unjxz
13/08/2022,-82.27,jGTowjXGom tesco TghqE
17/02/2022,-58.07,fzVLMSwUIr etoro YYehf
20/02/2022,-7.88,iHLXpwlrUG tesco oLhZB
05/04/2022,36.73,AHNKkRWXwJ birthday gift KkiMO
16/12/2021,-23.65,PkfKoYJhrS cash eTYoH
23/05/2022,-66.04,BEKXfISmLP united utilities bbcOV
14/01/2022,-80.1,KyMfsUDPKN greggs uVBOy
09/06/2021,-3.31,gMrIUfhiuU etoro TTlOW
21/02/2021,26.17,uuibVIfHSu paycheck LgQxI
19/10/2021,84.91,oWCLTwIXnZ salary zmTcW
14/08/2022,-64.01,erJJIWnZIv tesco EwiVV
21/07/2022,-12.76,TkgVIGEJQE bowling rurAZ
22/09/2021,-17.76,dLyfazzDaL energy nloeQ
18/06/2021,-4.3,wBXgLYSrph metrolink QVRtD
14/10/2020,65.95,aaeXwgBBbU paycheck RByPz
14/06/2021,5.32,FHHkRytLhd salary UCCzK
24/12/2021,49.18,OZihyxqkRV salary RzyUj
05/10/2020,-31.21,YCDRLFAAsZ john lewis eUZbc
19/04/2021,-22.3,ovmypwouRv adobe OjAOV
25/08/2022,3.55,ksVEAFdaaP paycheck HqsIH
19/11/2021,-44.2,MtfNDhPqbG metrolink gNtvR
28/12/2020,-75.24,NgagYEeUGc british gas xNBin
23/07/2022,3.55,CAOnWBHZoB birthday gift jViyK
01/09/2020,-14.59,kRMCrJRtGB marks&spencer bvggZ
13/05/2022,-58.57,EbLuGDrzbk united utilities ljFhW
24/04/2021,9.19,vgmwmwEZoB paycheck RTCmL
06/03/2022,-11.24,cQbztJRmfm cash nDbPY
15/11/2020,-71.62,VjLpbJqvFT o2 imKwI
14/06/2022,-11.5,MypGIzeteb energy mpiOD
24/08/2021,-35.0,TDltKlirDp gym JsHzI
26/07/2022,-37.08,AiKWkIVIAY amzn wKpOQ
28/07/2021,-60.47,wvASLeugOx bt XgPJs
02/04/2021,-27.82,EGQbJpLCAL spa efPGZ
24/07/2021,-7.38,oHsMSWqUXB nandos vLUjv
03/02/2022,-48.52,uKpbLGLFiW tesco giyEn
27/05/2022,26.99,ogDizfRpJV paycheck AckfG
19/04/2021,-47.99,PtvMqguJod adobe WYHiH
18/11/2020,36.46,zMVfDaGExc birthday gift hxRxn
12/04/2022,58.79,oquBZEqMbo paycheck rDYvv
19/04/2022,21.34,cjGqGxxXdN birthday gift mnAdS
10/01/2021,26.17,BsTldbWnyz salary STmIP
07/09/2021,-73.26,aeCcKWBKpE tfgm RluNC
21/09/2020,19.45,PEuOsmFrNO salary GNeOj
03/02/2021,-86.2,HtxZxwgcev cash flOfl
19/01/2022,-88.02,ApIaayzCwB nabu casa DZjTl
05/06/2021,18.53,PQgfiHSNUN paycheck mOiNi
26/01/2021,-71.17,BjzScAqWEZ invest tMacQ
29/05/2021,51.67,vJieAjdpXR birthday gift uXumJ
25/10/2021,-61.29,gEzFImjIHn invest GxOXm
18/05/2021,20.54,ngNhTzTNte salary gRnCL
26/06/2022,-20.85,loIXTKebnl m&s rDMpS
06/12/2020,-64.32,QItmBMhRvm fitness ujkgn
14/04/2022,18.85,qeKtmJAIWO paycheck zIYAc
22/01/2021,-25.35,RKqzkQAbJI tesco TECvX
22/11/2020,-54.21,qgdwCDLMfx tfgm XXIFw
06/01/2022,-69.53,hYvMSxKNdZ tesco GpzaU
12/06/2021,-35.79,mkljRpLEOS john lewis tikaq
12/10/2020,-64.43,GcOXrOYYbL fuel QZjWl
12/01/2021,-52.54,iiAySIkHAM vanguard AcUNC
24/11/2020,-62.98,RcQFRAlRII tesco Rzula
13/10/2021,39.05,mjTpEIqnld salary WbxlA
16/06/2021,-78.24,RRnhctmzqG cash LcnnZ
28/03/2022,18.07,LRYbcJCNSD paycheck LlqGc
25/07/2021,-23.52,VosNGmgSFz metrolink jaEFP
03/02/2022,41.57,cOlhBncxqo paycheck VrsDn
05/02/2021,-65.39,ejuaHPiwbs vanguard uASkZ
08/09/2020,-9.17,nrQqivDcue united utilities frqWU
26/02/2021,-0.15,WnaaSBJYvT coop YYebo
13/03/2021,-56.04,kzvUOrMpAB bowling CpobQ
30/09/2020,53.34,SgWqpqDKnn salary SnyfT
08/05/2022,-79.13,AhzbOoMThH asda NUORJ
07/12/2020,-48.17,HxrsWENlGC aldi MXAbI
13/03/2022,-71.43,vTccDCbCjT cash BqavN
12/02/2021,-24.26,reSoJFjQFM asda CmTlt
21/02/2022,-27.97,JSfSfxsCTm spa DNoCi
11/04/2021,-70.23,jGuFlppbXO bus ntGtm
01/07/2021,-45.88,StzLWeDkdt o2 zEyNN
03/10/2021,-57.7,oZxjeXWNXW coop pRESN
03/03/2022,39.9,VcHoLMlcMg salary jIxzu
16/08/2022,-50.74,ijVDnpympI asda uiUNb
07/09/2020,17.31,ZHdmulVUWQ birthday gift DZskH
21/04/2021,-62.28,zjHyQKiypw tfgm ZoQnC
25/01/2022,47.86,CtIwzbimWw salary dYLIN
11/05/2021,-60.6,TrGaIKsEMD fuel nlLQj
05/06/2021,-9.77,sZQpYyrGVy nandos bNtbz
12/01/2022,6.98,eQZfUkGcPe salary JFtWf
11/10/2021,-39.4,JBTURRuqlx nandos pkENL
23/02/2021,15.0,DFrYGXCiiH salary wPGPz
22/02/2021,-82.72,lBEPDllvrx tesco rSWRq
07/02/2022,-49.62,mlPYWRRwvG fuel yZBiZ
03/12/2021,74.38,LEaEunjxrd birthday gift wyqZO
13/07/2021,-70.59,twgDtSaSgT octopus funSM
29/03/2022,67.13,aGQwgZwhhk birthday gift xvAQc
17/10/2020,-36.29,pxCmqrGvmu adobe bnmrr
24/02/2021,4.92,YFIcUHrVgN salary qOLcu
07/11/2021,62.54,CZYxcEeHed paycheck SNFIU
18/01/2021,-40.5,tLdIBNBikA octopus NwFlX
09/06/2021,-66.77,WDzjtWzVvW greggs RWmSc
02/09/2020,-30.99,WJwEGePlAN spa yrfKc
01/06/2022,-95.94,EyHKOlbMqs nabu casa KkMzN
13/08/2021,-23.48,jgmAZgCYPC fuel icxMn
28/08/2021,-77.52,obCSYYBDSq bt ZeIFJ
08/02/2021,-26.41,OiktkwoNLc adobe caOYr
17/01/2021,27.21,wpCMocinqn salary WvGby
18/01/2022,-16.3,FZOOCjwrPV metrolink rcqOP
05/05/2021,-14.29,fhijTrjEad tfgm jEiAi
12/05/2022,33.2,fJxfXLTxNr salary wmUUN
24/02/2022,80.63,xIhthhNkLl salary rzklr
20/05/2021,67.21,FBcFYmUxSM salary gGSXn
23/07/2021,-69.87,ChRktsUKMJ marks&spencer emGhI
15/07/2022,0.29,PJofNwOtuW paycheck AmBtk
22/10/2021,-27.07,AghLUSxjpx amzn JMbYF
29/12/2021,-54.18,sARbQqyusB apple hMrqi
17/02/2021,-44.88,tgdpwFlVvS coop QchRG
10/06/2021,-26.59,sRLbpfdvzC spa vzhTV
26/07/2021,-86.72,EXKuxOySir apple YxbBD
29/06/2022,17.68,svemaSUkIN salary EXxkt
07/08/2022,-38.12,pWeQjalDJx amazon wBkrA
02/05/2022,-48.15,VOlWPrzQBc adobe MNAwd
08/12/2021,-75.23,ZiSRVZqmkD cinema asZLr
18/11/2021,-73.14,oRnVknDCLc sainsbury gCTvx
23/02/2022,-61.6,VSmeIqwRdD gym TQQeP
31/05/2021,6.31,qMmbjQUSPv salary BwfMA
18/07/2021,-15.58,PHfNmMKouV sainsbury wfWcp
27/07/2021,-11.69,JBnaGDiDPJ bus jGfVs
07/11/2021,-55.24,HJKZDjYavO octopus mokIe
30/06/2021,-53.23,tUoyMNrxLh asda jGwNO
07/11/2021,-49.96,moWaWlOpPD etoro hBYrX
06/11/2020,-31.5,gMUeCXhEqS invest vSqCC
26/10/2021,-86.01,HwCvYdANeZ energy yEwvf
25/05/2021,-85.5,RacFlDLHRW nandos puOxW
08/11/2020,-52.03,bwmbZYKMWg vanguard zvOyO
25/05/2022,-62.71,JBnNFJuycD tesco OMwDV
15/02/2022,28.89,SgURRwkbaB paycheck XTBVg
22/07/2021,7.98,HtylIQzlRE salary Uojso
21/03/2022,30.97,nFhBPsLjHx paycheck KuJqO
02/09/2021,61.07,yhLItkMNaL birthday gift NMyIL
03/07/2022,-15.43,jLHfaxVeFC bt sorKU
01/11/2021,49.79,IfIuNxOYZr salary xKxFv
29/12/2021,-7.18,QJTqqRgnjl apple FrqbJ
30/10/2021,-63.49,SDemzcuRJK fitness TuMuM
03/08/2022,3.07,QSZtfPhdgQ salary AeToZ
22/01/2022,17.86,FHUVSoAjlQ birthday gift dwZKl
13/02/2022,26.84,IboDsZDFck paycheck wwuLi
04/12/2021,32.36,gwmjNQsDwS paycheck yDykt
17/07/2021,35.45,qToPOJCqOj paycheck pUtJE
01/03/2021,-22.98,giTPyHbMsn united utilities aJGMs
22/12/2020,-47.69,mUxVTgYpQM amzn CvNFT
10/11/2020,-74.78,EvOlxRUhuX john lewis Yinpq
16/02/2021,32.07,mMgYoLZkZl paycheck fWajX
12/08/2021,5.95,GbtuiLtBBM paycheck GGlJs
18/06/2022,43.31,rwGmfKyhSY birthday gift IeUEi
07/09/2020,-2.91,NpbSRiFJMJ marks&spencer QrRjX
15/09/2020,5.01,qHkJmzAjwa birthday gift qhcXD
26/12/2020,-73.76,QgmNpvVXHB british gas rBDvt
16/09/2020,-62.24,etUAlGJZzr invest Azqzf
23/11/2021,19.07,OfGFRUyCfw paycheck IvrgP
23/01/2021,12.34,DKYFlRqcbK paycheck yNovm
10/09/2020,-47.08,TwvPpCLSbw tesco VHBco
09/04/2021,26.29,bpsIGMPQMv paycheck gceut
22/11/2020,25.69,asYYZNUHmA paycheck kfogA
22/01/2021,-80.82,otrjrSMJYp aldi oDNSa
02/06/2022,-90.11,VVxHaMkLfr asda NPxUr
03/04/2021,-83.58,DYywGLcZMj fuel mlmou
02/10/2021,-84.09,DckxjforZn bus gOAzS
02/08/2021,-62.99,yyrXMpEVuK cinema GUsDY
07/03/2021,-0.24,vTgslWprHk o2 JAtaJ
19/05/2021,-41.58,dJzFEebxrD marks&spencer dwlOw
23/10/2021,40.68,CJxtIsOJRe paycheck sueFx
28/05/2021,-2.19,VkWylhNwFW united utilities VZjpB
18/06/2022,-11.51,DJsexHStKd o2 ehaTP
19/07/2022,-48.95,ASTdzBpDEn coop VXMkg
11/08/2022,-93.93,aWUXtxWjaE invest BengR
15/11/2020,-75.79,MSSeaYlnDK m&s BkGTb
24/05/2021,-77.66,SzIyFdVKyA greggs YDPSF
31/10/2021,3.61,kQDqyDUipE salary PoCib
10/04/2022,-66.85,JRgxbjDMYA fuel EEGrE
30/01/2021,-7.44,MIZJLWwdHh united utilities YmkkW
24/01/2022,63.09,waQbxgPzwN birthday gift zolKT
06/02/2022,-24.22,ppqmseqxSN coop tkSXA
22/08/2022,-45.01,gDzuOGMFyr o2 qDSWQ
18/03/2022,-83.04,ncsLtgiBrn bus tdEme
18/12/2021,-49.22,vNjfEjuMcJ aldi LlHHw
30/10/2020,-31.42,jYcjhRHkMh greggs eUDkq
05/02/2022,-30.59,hLtohZaOzb vanguard illwK
07/08/2021,-28.76,JypJvVFHPq fitness MiJuo
23/02/2021,-60.11,wRJNmlBseA tesco MWzUr
12/05/2022,-53.78,vnoMRBnnfU marks&spencer MdDVf
25/01/2021,-75.25,gyLxvgXepq vanguard bkMUP
15/05/2022,26.09,rmkiusSFRx paycheck vcGrS
27/09/2020,-25.6,ymRenWwRoT energy CvwwT
22/10/2020,-80.13,hCzHnpiYfc metrolink GPkRY
07/10/2020,34.37,DZQePhBfRQ paycheck tbOoL
18/04/2021,-58.7,lRjwBklBAH bt OmmNd
05/04/2022,4.95,yGtfFLEhHl birthday gift Demre
15/10/2020,15.0,HKnvuHGWZq salary ylROV
16/05/2022,-74.36,dvENKmaGxC fuel NMYET
09/07/2022,22.25,nLixloVpIG birthday gift yigOt
30/06/2021,-55.52,YbendZCAaI energy HweBN
29/05/2021,22.03,CYpekBSrwU paycheck CiMAh
03/04/2021,-45.5,JxDaSLcvmG gym OmFcI
01/05/2022,31.78,kjQHmSnbKd salary AKFEp
27/07/2022,13.34,cQXmCsCxKy paycheck sJpnV
11/09/2021,3.79,npaLsEmbkl paycheck nXjuT
23/02/2021,-5.0,vKxmpMRrIT metrolink vPEtr
05/12/2020,49.17,xQBXMBXHyx salary BkSbi
19/06/2022,-54.71,HnNVXqPCQl bowling ffvcP
26/01/2022,45.61,KTTDxubmqW birthday gift lshTD
21/09/2021,-72.7,aCqdYIROkC amzn XjuhR
18/05/2021,-43.73,bwhnykzrRK united utilities AfUcC
10/12/2021,-57.19,PdmwVjRvAv vanguard fRLMJ
23/12/2021,29.92,eAfGSFAXpJ paycheck ralgA
05/09/2020,-56.82,VJUgrwDPji bus llBnL
06/02/2022,67.67,demYnjgOda paycheck IiIaZ
08/06/2022,-44.49,gFLNZJxoDm coop IIBJf
01/05/2021,59.23,EjSLhFyeUu paycheck FvLNF
12/04/2021,1.9,vfsXfHyCzq birthday gift UOUMF
08/03/2022,32.62,cBUvdhtrgN salary aKPyf
13/10/2021,19.46,kdMiJoLIGs paycheck aVcpM
10/09/2021,76.4,fHPnwZMwVh paycheck PAruv
27/11/2021,-87.74,JGbKqKPqxE asda mwxTB
10/01/2021,66.35,eAsltcuQgT birthday gift YwFqR
27/06/2021,-79.85,CnIxRmDurj asda KpeLv
30/09/2020,-9.96,jEnGVNTOSa british gas XgIIY
28/12/2021,-33.25,VSZlDeSawM octopus CPvoJ
21/10/2021,-73.59,UYPRiqATAt apple CTVMA
02/12/2020,58.99,HhxQzSnzQb salary InIjC
29/05/2021,-8.24,efXplmHfET nandos VgTSi
