date,amount,description
23/06/2021,26.79,cysEHboFel salary teMZw
28/04/2021,37.08,oQmWZsRSwL paycheck ZAozr
23/12/2020,41.12,MVgjvDzRid birthday gift YqRUR
12/03/2021,-24.08,VgvrYlttPQ nabu casa ufGbK
09/04/2021,75.42,qDpLczLDDr birthday gift WbsDL
06/04/2022,12.19,FoHjxncdiq paycheck pFbOB
29/08/2022,-38.52,xuqDJWPLWG energy bCxCV
12/07/2021,-11.19,PIipfJEWdz coop YiIao
02/02/2022,-52.72,NJFvHptnqc m&s QGZFO
13/06/2021,-69.27,diyTxaRcyT british gas KnBZf
03/08/2022,-68.53,WRJfrXSOxV tesco MmvWX
06/08/2021,-4.42,YtEvTOMKlk bowling VXNzL
15/08/2021,-28.02,UNiTfBNvup asda YKrCR
21/08/2022,-81.53,jWQfxoSdge nandos AaLKm
09/11/2021,-68.74,WpnmZHKCgd vanguard BjLuA
28/09/2021,47.85,DIdmQJuccf birthday gift JWMgA
27/10/2021,28.73,BUrgWTuYRr birthday gift GRPuQ
03/10/2020,-14.17,pQxjqgOAtZ vanguard kuMlT
02/11/2021,81.63,aYIKAwZHxw paycheck VEkUn
19/05/2022,-76.1,faHFfYTNen marks&spencer CHaAF
07/10/2020,-64.93,DnnJueiweU nabu casa sPGOl
16/06/2021,39.67,zPhkyZXPTF paycheck jUNFt
25/09/2021,-11.29,gZDXBLZjvs greggs ctFei
22/11/2020,22.97,AElblKilvj salary IrVVA
11/06/2021,-33.19,BZOgbeCtfi apple oGETi
23/07/2021,-69.7,jaCaflWJRO energy YEvGG
22/01/2021,-81.99,YzfulPYnby etoro AIHfz
09/10/2021,-70.27,DRdXBCQsED united utilities dFnwg
02/09/2020,39.57,FiaOiFkwrU salary piIHo
25/11/2020,-59.16,javWEtXGcR octopus nafRn
02/11/2021,-25.89,KSRWoHzWju british gas gbmWp
08/08/2021,-73.16,QspobFckTR bowling WYdfj
07/11/2021,-13.62,sneQPnHKtI invest WzjVS
14/12/2021,41.48,HJYEOIIUxd salary JmCFm
08/07/2021,-57.14,QkkTpvwpct marks&spencer JLULB
17/04/2022,-80.82,VajravwvRW adobe OzhbG
25/11/2021,-33.09,dweJoiqmhb nabu casa xeUWz
06/01/2022,12.59,mKNkDYMvFg paycheck VccKE
16/01/2022,-60.72,XOoSzfyQfE john lewis faKiu
10/01/2021,10.19,mRIdKRSyiD birthday gift yWfmj
17/02/2022,35.43,EeZVotJSau birthday gift pDTii
15/10/2020,28.65,tHlWBBXgSu birthday gift UyhlL
16/11/2020,66.26,KwtGegEzxC birthday gift xzLQa
06/07/2022,31.39,MnLXZCIkfH birthday gift FFtgR
13/01/2022,76.06,mzspZzmdXz salary hwrLa
01/12/2020,-41.14,NPGpUMgJkS john lewis rYest
23/11/2021,-66.75,psieUlXVFe john lewis BeObu
07/04/2022,22.9,fSwrniBUKE paycheck RQkPB
20/06/2021,-31.1,efIgzAGlNw o2 yEqDz
21/07/2022,12.88,rGpKnYGjED paycheck kEFWt
21/02/2021,56.38,vPYswTUJWY salary UmSua
05/09/2020,-3.11,obnWGONUvD o2 LVRZQ
29/05/2022,-10.63,osxJuFQDpB nabu casa QeEBT
23/10/2020,-54.81,RQyxTZBjLl fuel YvBKo
03/05/2022,68.2,PjFKsWwenO salary prEGj
05/08/2022,-19.62,VnbJgEmUiK etoro Cmrry
16/09/2021,-26.63,DnKTtFLPgN amazon efvio
28/12/2021,31.01,ZPMLZLDmJr birthday gift YHcUU
30/06/2021,-46.59,mVOLMJxDZH energy ykzQn
25/01/2021,-30.39,gWgmpnWycz asda hUTlK
09/03/2021,0.98,LfeOwiYzHc salary JQPiY
04/06/2021,-65.26,gZDqVGMWJA aldi SQJwu
18/11/2020,41.18,yWeeiUuAcs paycheck YyAOU
19/01/2022,6.07,BLtfNDlnJB birthday gift iVUyA
03/01/2021,-28.7,ravByAIrtR bus SJHsF
16/06/2022,29.44,Ckrlrrfipe paycheck XrOKu
08/06/2022,-7.99,vVRdxSPtuw nandos oMySv
11/10/2020,-41.95,ALCDEKluBG amzn BHKvQ
12/08/2021,-81.0,mPjLUOItQu greggs bJMSC
28/02/2022,38.09,rszRwdDQQz paycheck BdxPR
23/06/2022,71.25,YScgEzqxsN birthday gift YCPTY
23/12/2020,-75.68,HPtUUerZhv sainsbury sQjRQ
25/06/2021,15.67,boaLBELOGh paycheck UXPXr
21/07/2022,-86.93,pOOFwJfOao amazon ivdbv
04/12/2020,-49.84,uOwdBPJOsR o2 LIFWz
20/12/2020,12.12,yJyLRMaQHQ salary lkpWZ
10/01/2022,-26.44,YMjMNTkQTg aldi rmOzN
05/10/2020,-66.77,JtqyqrspQZ asda CrFyL
21/02/2021,-13.08,VoZxvhfIiK apple vSHJK
19/12/2021,-27.38,toEvtUPszf tesco iVrvw
20/01/2022,44.87,NJDssQbFbv salary gWRuu
17/12/2021,-67.89,SXnCgTgjou etoro rqCPX
19/04/2021,-53.89,ZAWUtcYCzb fitness MfaMP
12/07/2022,-82.75,YViRIzlnQi bowling CJOfP
07/04/2022,-21.25,VMdaaGKKIr asda CMVhX
14/09/2021,-50.01,rPLdWaRexA coop OPEdM
29/12/2020,29.26,fBYFohXSmd salary QHwjh
17/06/2022,-69.64,oPxDknsJXI fitness RglNR
07/07/2022,-48.08,gYounEsHPV fuel rkrfU
07/11/2021,48.05,KnQlOotVdP birthday gift VwCcn
16/04/2022,-65.42,zawQrmslKJ tesco HSECz
13/07/2021,13.66,IPTsbpUqKc paycheck MeKjT
03/10/2020,-45.17,TmJbeQLcSq fitness rhwDi
26/12/2021,-74.77,HxyihzlVdY amazon xlOrY
23/10/2021,13.73,rNNMRgROre paycheck tHcha
31/05/2022,-39.13,YgHNuSlrob amzn qqUpE
22/06/2022,-13.81,BAEAuMHdbN cinema beQnq
10/05/2022,38.1,yoLPWsVkYt salary Kzvzk
29/12/2020,-45.19,vQmFtdxSrv adobe ZIaAC
28/11/2021,-70.59,PKWCiBwZgM adobe MUqdx
09/02/2021,-3.73,dGIzEcKJys fuel cTaej
19/01/2021,16.62,hMOhSWIeRm paycheck RobIe
18/05/2022,33.13,IeRTaOQJbB salary KksFR
05/09/2021,-12.86,yawxVOYMCw tesco ciNnh
24/01/2022,-58.91,qNATBrXhAy cash yciYn
24/09/2020,-15.31,bIONjLoQdY coop umuIy
10/12/2021,-46.57,ApBXqsrWqL sainsbury FeHiX
30/09/2021,-13.66,YtrBtjsUzC energy GVQVH
08/03/2022,-73.99,rKfwCAPIkF nabu casa HNsuG
19/05/2022,91.8,wMwyVveLPu paycheck QwAjQ
15/03/2021,-55.52,SyJHnFOhve bowling NJuFt
01/02/2021,-68.93,DwTSynxkmY john lewis WJfKE
22/04/2021,-59.63,ZUTtGOuqbA amzn yYNpT
04/03/2022,-12.26,NVTDghsvqO metrolink JZVMA
12/11/2020,-45.39,gJHTlXUXuv o2 ADENa
02/02/2021,-74.1,UYtEMRbFIP john lewis VWOdk
06/10/2020,-65.93,iJAIRPzhGF octopus OIGAE
01/12/2021,12.56,HhtKDCXzaP salary mkqtl
10/05/2022,-47.31,dxhSGgqrxM cash NkWBh
18/06/2021,-36.74,rATzEYpilE nandos NPDRF
14/01/2022,15.28,dyskXmPOGr paycheck tqhep
21/03/2021,-73.34,fmywJIocut cinema lCPaJ
10/06/2022,-18.88,OlIDBtvlOf bowling ZfsxF
30/08/2021,14.01,hItAURfAmH paycheck VdUPv
11/07/2021,44.92,eVSWDXfaqD salary nnSoa
04/06/2021,-9.59,pejdoPXPYo fitness gIqod
08/04/2021,-87.78,jwTJEzHiLl o2 Hscog
18/06/2022,21.77,pgTDZkvDsJ birthday gift lSsty
26/04/2022,25.17,razERFrVcT birthday gift yrHnl
08/12/2021,-71.81,oOQfikzYkx tfgm QqJUd
15/11/2020,-21.35,jmWlMtrMKz invest ggxAf
08/01/2022,80.64,LopvbqAfhB birthday gift TObNh
19/12/2021,63.03,krzUhLoBcz salary jLAEx
19/10/2020,-5.72,YlWrKUCTkR vanguard gwrAK
31/05/2021,-67.63,YkikrbFHsM greggs Qkhgd
26/08/2022,-75.61,NMKtoGVXKd spa PWDPY
14/10/2020,-3.34,CTcaXjAeiy marks&spencer DtGDK
16/12/2020,-15.13,DidmHgpkMa bowling smBYo
11/03/2021,-36.44,fRCFBxxXWd nabu casa wbACW
24/08/2022,-29.79,aTpuiwPzhO invest AWHOh
08/04/2022,-36.58,WyjEtarXgJ octopus GbiSL
25/01/2021,-77.3,QjznPkfeYf sainsbury vhrbQ
12/02/2022,-36.48,sRVPOuEDSq vanguard wHWin
27/11/2020,-1.77,cmznYJAqbp spa CqDXU
13/09/2021,80.77,jirrButXTE paycheck uTwKe
22/02/2021,26.8,lnTdEhlqnH salary jwvKw
04/09/2020,49.85,dVlqbpbhkO paycheck LSvlA
19/04/2022,-60.56,AsTXRqzZWs cinema YSXdU
22/04/2021,13.03,OLDvMSoGca paycheck Pjypu
28/06/2021,-73.44,WXWxoPFmEm energy mWgVr
01/06/2021,-11.05,uQHAwNPplr gym yIKLc
21/09/2020,-59.76,ZDRWdtAuSY spa cDbWt
19/01/2022,-29.94,OaJxZAmnHC bowling CITgb
27/09/2020,54.02,jWchnnFJiL salary ONNRR
19/09/2020,-49.47,KhhFmUkLwy british gas gpqgb
07/01/2021,-73.81,pqxpJgLrLF bowling tXbbR
29/09/2020,-69.57,atshfgNNAw bt pQPeQ
31/03/2022,-14.62,CGXRArVHFw sainsbury hokzY
19/07/2022,-62.1,ZlMJsSWIHg adobe EbDMI
01/01/2021,-80.5,LlMCZftDwZ nabu casa UfuIs
25/12/2020,-14.67,mHAHFNehKp amzn XFvXK
28/09/2020,32.19,yLfxlVgUPX salary fDzfV
11/11/2020,-67.6,pGYLppwodq adobe uQqjv
08/02/2021,46.52,OSghOCqibs birthday gift qVFFA
06/09/2020,-39.39,dsqcKMCqJr cash pFNuW
29/11/2020,-46.53,kScvoZoIpF apple ZYMjT
01/03/2022,-45.71,kzICRuDpHV fuel CaiQD
10/06/2022,-87.97,dxxqwwnpHr aldi xxjGT
24/09/2021,-87.05,pgDNfYTHOS cinema bqeOi
07/09/2021,-61.79,CXPApSuZVu coop uGVCw
12/06/2022,56.56,sWsshJAqjv birthday gift yKONm
11/07/2021,-63.6,jCkvmdaGYl fuel QUwvN
04/01/2022,-97.49,tzsxcBdnLD invest Fmigp
16/10/2021,-38.35,iZYSGweErH asda GjrxS
04/10/2020,20.76,bookyKLHWH paycheck CKVuv
27/09/2020,-78.77,EuMdNCfiln fuel WXNNg
06/07/2022,69.99,CJFhClUmTR birthday gift rSxQP
14/06/2021,-39.53,QfcOvminCp marks&spencer rExnx
10/04/2021,-72.37,jNwmiexxKl british gas JeDYp
22/03/2022,84.85,SeDEfoXuzP salary DTTyE
06/09/2020,-57.74,uWpSiHQFoI vanguard XSlJj
26/11/2020,-47.55,zVEKGdSkls greggs KwKMb
09/08/2021,-72.47,quSewjdIJF aldi rGNfV
13/05/2021,-79.46,sBUqsgzSLf metrolink YOIHa
11/05/2021,-54.5,misFEyetAF fitness FgYlO
21/10/2021,-70.6,EQtgcTjvpa invest FimJx
24/05/2021,-8.17,szvllYlsxC bowling pnvHp
16/03/2021,-12.66,oxBdfZKvJQ octopus yGWgy
24/10/2020,5.21,liIfWztBgy salary XcPIt
10/01/2021,-43.87,WcpgsXUdsC invest CPxwG
30/10/2021,25.58,wobbqiVWCi salary YmSbT
07/02/2022,-9.99,VsjUKDAYrH british gas vwufz
06/10/2021,-83.15,AsEHwXPUln energy BtArV
22/07/2022,29.1,XkWYKEBEhS paycheck spRSp
10/06/2022,5.65,CcoEfMIQmf paycheck ILXCc
27/11/2020,26.48,CCIKQdLbkU birthday gift APwxb
24/11/2021,-89.4,ksfXRshtTz cinema RGurY
04/02/2022,-22.0,bioFrzEkGG m&s yqOOa
14/12/2020,-49.01,VAdroLIMwM tfgm Egdjz
19/05/2021,-44.06,PPqFOmlMeA john lewis jDLwq
22/12/2021,-8.32,zrrrlWTiBp metrolink nQwXW
09/03/2021,-79.8,uotRoOalhe united utilities yTYPg
17/01/2022,-68.88,oCHGamYkVn adobe NmEmK
08/08/2022,-22.01,kMDkMErihj adobe bgHQM
27/11/2021,-71.12,qleqqOtUzw metrolink szoOS
17/10/2020,-72.58,DxWTJBXeDg bowling TSLZS
03/06/2021,72.92,cwQkygdckB paycheck LzQrV
02/12/2021,72.85,VUCMXplLsp paycheck iPCPb
15/04/2022,-52.58,SWhFgMkbOd metrolink pufCR
04/05/2021,-48.44,ITuZxtptsH aldi yWlxB
04/12/2020,-83.29,UeiOjTBjMQ sainsbury zJLsj
07/11/2020,-68.44,PVlsVdjDyb spa ykzgK
17/07/2021,-87.57,jrzFFPYYjw amazon miwGP
19/10/2020,-53.44,OagcOatbNy tfgm KHXmA
18/12/2021,2.17,XyGPCFnyaL birthday gift gyWfc
04/04/2021,47.27,ujSxzMVBEj paycheck unMJJ
05/03/2022,-20.53,nvSIXeWFOn spa FnWGx
16/07/2022,-57.44,UXBRgQLrtj john lewis APqaL
05/08/2021,24.73,yBeeqTqOBS birthday gift fCdsw
07/11/2020,-73.41,AOxxiwXpRA o2 ufxei
15/05/2022,-61.04,StkPTGNLAQ fuel fctga
01/12/2020,30.81,CTkMKWzyxb salary zfCEL
26/11/2021,50.91,sWNXjQRWZr birthday gift PINOP
15/09/2021,-66.64,JxQstWPuNY amzn kuXoc
15/07/2022,-73.01,sIyskllEUO apple yHsOX
09/01/2022,-44.99,TLJguBEEPL fitness RzbHQ
04/01/2022,-81.74,sdDPFxvhKU amazon XzNak
08/07/2021,24.0,heTnRKlHdC paycheck ZArUv
23/09/2020,-94.67,zOvOpnAbMY john lewis mMXPc
23/11/2021,19.25,pUwVVYKlsL paycheck LLgaW
03/08/2021,0.66,BALuHlPUxp paycheck atRKD
26/09/2021,21.78,QrCnBdwyFU salary ZxLHK
20/06/2022,-89.04,GiHudsToVh aldi qphBC
23/03/2021,-68.18,dBcbEqnZos spa Wobkk
23/12/2020,28.87,sSVdJEpLsN salary MycQG
30/04/2022,-46.32,gFhluKjPUB john lewis bQgxg
15/01/2021,-61.59,WRONPYIrkP cinema vzfEx
17/04/2022,-35.15,MjExWMUPFc bowling Vcqkt
15/05/2022,-77.29,eiXkTsrNkY john lewis yaxuS
30/08/2021,-52.07,WuRPLYiZPP invest sjOqt
15/06/2022,-71.06,SQBObrKNti british gas inrRo
13/06/2021,6.39,jkykxVgYHl birthday gift MlQlo
11/07/2021,77.3,gouxACLNHN birthday gift xGfhA
08/08/2021,-65.54,SQVPnBTuXn aldi RsAFK
20/05/2022,-96.35,YTHCUkhYcb greggs CmQSJ
11/09/2021,-80.25,yoHdImYknZ cash NeVHY
26/06/2021,31.16,CObAkumYHB salary XQQck
01/08/2022,-85.11,xfcrDeVLHx john lewis nCOhs
04/10/2020,-9.5,SckZJUgkcZ asda nMPgH
18/06/2021,47.33,zKvQGleuPh paycheck UnLVx
13/06/2022,71.86,TYaaSNTTmZ birthday gift EVJcW
15/05/2021,-54.35,KlgNSRFKJl coop FjZDY
03/04/2022,51.84,hNRXercRdQ birthday gift PhmyM
21/02/2021,-48.69,OlubcVMxJX o2 YcuPx
20/02/2021,42.43,PLOJQKvcIa paycheck PdTPG
05/11/2020,-66.96,JonqaeTpIk tesco RFygA
29/03/2021,-31.47,TGYltFqZnO m&s tfUSI
28/12/2021,21.12,YLSFeqndAf salary UFQLw
08/07/2022,-47.25,GFUsCujsbH greggs nXdIv
02/03/2022,-66.31,IGQnMWhMwJ tesco mfFvZ
21/11/2021,7.21,tJKuMSobNX birthday gift sXsCI
26/09/2020,-93.27,MiAGfNWyfj invest KvcCR
07/05/2021,51.49,TZCfphVtcV salary mIPaA
10/08/2021,-58.53,PjeDRVooWG nabu casa BBWsY
11/12/2021,-36.02,yPNzfmFXYd greggs QWpEq
11/02/2021,-71.37,TBeVjWtXhC coop JNhbd
08/10/2021,70.72,UbBMKUxPPK salary TeduI
06/05/2022,-59.12,WLHCnygFVp vanguard qvXjr
21/12/2020,-45.85,QYqUwoexWW vanguard fbRDi
12/05/2022,-46.71,wWFxPsVcvy vanguard HQccn
01/05/2022,-88.61,JBKxtHaESi nandos wshrW
11/01/2022,44.25,ZzWaThuYRx salary jFkFz
05/08/2022,54.98,pTHRKaCRsW birthday gift TuubW
19/11/2021,-74.33,tqPGcaIRun nabu casa WSllo
27/06/2021,-58.05,LElJJpJedk bowling hZHnj
16/11/2021,-62.11,UxkgqWjKuu etoro SIZbJ
16/07/2021,-83.93,rUASzSBNeb invest sXLsm
16/08/2022,75.58,GWmvITkKDW paycheck wHbQv
17/08/2022,54.15,joOHtivVEg birthday gift tUUTC
26/05/2021,2.44,XUhoDXYTgo birthday gift qrEkr
24/08/2022,-55.04,lFvOyHphPm sainsbury kjVlq
30/07/2022,49.03,vMIttbjnly birthday gift zfWRe
24/08/2022,-22.24,XhOHgxPirl energy eZQhg
01/11/2021,-89.17,lRVJfsfKYw apple EBVEE
27/03/2021,-22.29,wGLWRqpGWd gym QwIBG
25/12/2021,55.16,qEhSJRQSFg salary lTTvM
12/02/2021,-41.43,TynDkYrGSK etoro ijLEE
14/12/2021,-32.03,jZfJthlhFI vanguard uIiij
09/12/2020,56.65,wRaSZOiSYw paycheck KYnRD
08/12/2021,-66.31,fZvdPIsigv adobe Jthzh
24/08/2022,-20.59,rkieUKKgQg m&s DLKOS
08/09/2021,-25.2,EwsSHmCEzn greggs hBkKJ
19/05/2021,-77.88,hNnGjeJhxG cinema qqxOf
24/04/2022,41.45,cgnDZgxAAR birthday gift yglpy
17/12/2020,25.95,wKCwTjEEmi birthday gift TxmLn
24/01/2022,-63.1,KdEtQlzZgg spa wJFuq
20/04/2022,19.37,oSBYQHuuFL salary baIBn
22/12/2020,-45.81,CqBGvanTud fuel CzgFq
12/03/2022,-12.16,IQLbEUozJO greggs aBeQF
12/08/2021,-77.48,GXzdTQfDmc fitness sOKCq
16/08/2021,-53.51,AgHQMftQkQ o2 LMavf
19/08/2021,-45.72,DbFbFZrUNf amzn pKmBY
29/10/2021,7.03,mNphqfsWXZ birthday gift JZSLF
04/09/2021,49.45,HmzdEGEDWW salary pdvwW
24/03/2021,2.54,pNfUHEvfhN salary BPuPa
28/05/2021,17.01,GpESBdnLgm salary piSii
09/02/2021,-39.8,yGryKWPXEO amazon lJPsn
24/12/2021,-45.28,SUIPthHjyu adobe UQbiR
15/09/2021,35.31,ndljDvjogl birthday gift eGnEt
27/12/2020,-86.11,cwLPcaFhZD united utilities VORhV
31/10/2021,-94.29,kHoKYMwEiC spa LGjUw
24/12/2021,-74.24,piOPcJKuIF aldi NiudR
02/04/2021,-75.53,oftCvUzDIt sainsbury jltdg
11/07/2022,-36.55,eSWBHQpvvS nabu casa iaLQD
13/11/2021,22.98,dEMFLMSnng salary BagVS
28/06/2021,25.99,RajxaJPZnq birthday gift RwZIu
03/07/2021,-17.21,KpnsXabVmB metrolink rCCpw
16/07/2022,-33.59,zYDllJzkpP etoro RYdTR
02/08/2021,-38.62,eitYOHJjbL energy swqYf
12/10/2021,-51.02,AOhHHkOqTI amazon izzsC
12/04/2021,-34.75,eCCjCssZyO etoro acQzN
27/03/2021,-47.42,jaYFijkKsM octopus BdoZh
13/11/2020,-11.55,pBOmHaVHwN energy zySTe
13/03/2021,-36.74,FiOkaGsHcI bt faucy
02/11/2020,-69.59,FLPpJPTtAO cash XUnKC
05/11/2020,-55.42,qExdMtvRFB marks&spencer atAjL
20/06/2021,57.12,xnISkcmTmt paycheck JuoQj
20/01/2021,-15.07,ZwwocalAbd tesco HnlhG
16/01/2021,18.56,bYzdICWtuJ birthday gift aSteV
03/11/2021,-74.54,iNnHxaPUje m&s tOtdr
27/07/2021,16.54,wUkpESslYx paycheck AktcW
15/04/2022,-7.74,oZfuJMIYca marks&spencer rwpBB
18/12/2021,4.48,rlnkiBiHsI birthday gift ofwNr
26/01/2021,-27.81,piAVbMSXbW vanguard YkqVS
14/02/2021,-68.47,oRHGBVnpjc invest ieQxJ
20/04/2022,-49.82,tLytUSsvaR metrolink VPgyj
18/12/2020,-79.65,dgZiOTzHOj nandos kNkPW
18/10/2020,-69.85,QtKxeKGpxl metrolink aDeql
27/01/2022,-50.57,nSQvXaGqlO vanguard egDBf
20/06/2021,-14.31,IlqUEHeJwj aldi NLPrn
05/12/2021,-76.41,pbOEhIgTex cash eLsrU
17/10/2020,-70.19,YCeuvTtmVp energy fSbdi
09/05/2021,-39.88,ImqZhMILPl nandos ALFxA
21/07/2021,-72.49,bhhYpDBGwA sainsbury QNJYd
19/05/2021,-73.27,XojMXLbWwg apple GUcmd
09/01/2022,-81.99,hLcronNezE aldi SwVyt
08/06/2021,15.56,oVPprMrDMJ birthday gift sTQBH
25/03/2021,9.49,ONGCECYROk salary LxBcX
19/06/2021,-42.95,uLcSbKoCZg vanguard SFmOj
26/11/2020,-15.27,ePiWOGoKYP tfgm UahHZ
23/12/2020,-86.11,HKmdTkffeZ british gas XrmOf
01/11/2020,-49.1,jhuPixreMk m&s ToKaV
07/06/2021,-54.87,ngtNcFLXSn british gas JDfYG
22/12/2020,-82.39,KcUBUuWxtX asda XgQJz
20/12/2020,41.47,xfDRqkFyXk birthday gift Ipcnz
19/06/2021,-22.76,sVDpPfHCoq m&s aWhMk
01/11/2021,-16.12,SBFaPiZKbt apple gdFys
23/11/2021,11.14,eIILIwcSpH paycheck cjtzF
19/02/2022,-92.41,gKuUNDdioD etoro hJoCb
23/11/2020,17.18,qCKqAIIZxE paycheck wZdmG
30/01/2021,72.99,orDSRDcsFt paycheck wcppl
13/12/2020,14.95,dlCEmQxabD salary QAVQO
02/09/2022,-61.26,bySIesiXLP marks&spencer osrgg
17/07/2021,-17.8,CpNsLEXPZt greggs fnuUB
28/05/2022,64.62,rfQKqdQpGf salary nRalp
23/06/2021,13.81,IxOKEPLeRK birthday gift MogUW
10/09/2021,4.96,HHvBsaJEkj salary aATeC
13/01/2021,-89.45,AxWhkTpvoM bus gYDgU
20/05/2021,17.07,QipRMJZKXl paycheck edkna
16/11/2020,-50.0,GpZOOOecGM amazon UCzvt
15/02/2022,11.48,HwqlygelLf salary YjudD
25/02/2022,-35.99,lNHKfjjIfJ united utilities nWPRd
03/10/2020,-58.85,xmydNNNAsP metrolink kVFYz
30/05/2021,-84.57,SPVxGdNgvj asda wXbxC
24/06/2021,6.09,cbOTYqYUml salary hjZAv
09/06/2021,-5.28,iuLfKKbtzk o2 DaglI
30/10/2021,-10.61,LYTxzhkMwd spa dwpxi
06/02/2021,65.53,DzFcIwHwen salary mJdMt
19/07/2022,-6.97,FOIuhpGXaK invest xsWjH
16/07/2022,-59.23,fTSQOiImWL cash jUwWa
10/01/2021,-52.47,ByzrIwLfhH coop uaDYW
22/09/2021,39.41,EWWsHYIoAD paycheck reQTQ
16/01/2022,-81.42,upPxkxuhcx adobe yHPOR
02/05/2022,37.43,EsAjecOhmz birthday gift mVhbW
31/10/2021,12.93,VNrsVVatKp birthday gift JeAxY
15/05/2021,51.46,hqzcszLeTf birthday gift PMuLk
24/11/2021,-59.83,HqEEeGXfZt coop NALaJ
02/06/2022,41.17,FxydMUVAIB birthday gift ZKoYd
14/11/2021,-31.91,jDYbhbjNoQ nabu casa nzkZI
22/10/2021,-30.25,WJLWDnJcNO marks&spencer MXfdR
31/05/2021,58.75,UTgnoKSjGu birthday gift Zxnsq
03/08/2021,30.77,mQGBamWrmM paycheck xiYJP
07/09/2021,-58.88,BJoJXgMjIy nabu casa fyztQ
18/04/2022,-67.66,ODqHQnhhaL energy luQLQ
21/04/2021,-45.32,IaODUnddzU coop gPcaq
20/01/2022,1.14,IyhwdBJfRg salary taraC
08/11/2020,-41.24,jQBhuYAHsL spa LcsdL
29/10/2020,-71.91,zrqwkxSACJ bus UMDTz
19/02/2022,-39.43,UjiMhBUbHH spa GyWsx
07/09/2020,-64.74,eupRWAcaoh john lewis qUgtQ
25/02/2021,-50.77,cFCwhKOXbr metrolink sRyBC
16/07/2021,41.86,ODKCSKhsOZ salary JIXzE
16/09/2021,24.34,PdjSJcUIcK birthday gift MvCBx
09/05/2022,-0.31,TGlvlgrxFy gym Lcoql
19/12/2020,7.33,tjfVvfDqfH salary QCNJG
17/10/2021,-11.59,KxzYBAFlUD etoro nwfip
12/08/2021,27.72,mfVEzYnoTj birthday gift ubbXN
16/03/2022,13.65,iGFFXBPYOZ paycheck OSQhe
17/11/2020,-10.47,fSPyqTZcaM fuel fHUQQ
04/08/2021,78.59,ViYhtsChYS salary MEhMF
30/07/2022,-70.72,SanDhcocxi greggs NkqOo
15/03/2021,-35.67,myCXHDxPKs nandos FcBuZ
04/12/2021,8.33,UeBauhkiEP salary njxCP
02/11/2020,-3.92,oHQjsBjEUH sainsbury OBAhy
12/08/2022,-52.4,VXyWJgwdNd british gas kQXgO
09/06/2022,-29.39,rIaTbyEwIv invest YLXnc
24/03/2022,4.41,rwVBiGhWbn salary AQlMv
27/03/2021,-51.18,sNDPjWLgYm spa fLitA
27/05/2022,-25.0,SzDuqRrIIf united utilities KFkfu
16/05/2022,-77.33,AsyutfWSSx fuel KzMcz
27/10/2021,-69.28,kNidYzlYOo invest pVBbK
07/08/2021,-42.12,TLSFLjZaaL british gas VcNxJ
10/02/2022,51.15,FPhNWLMLIw paycheck ocMad
16/02/2022,32.19,QHldFCPnKN paycheck BTGmm
16/12/2021,31.32,RjFVghXwQw salary kPGsm
25/02/2022,8.83,HoRyYYPGPW paycheck HzKOb
17/06/2021,-13.67,DlvJLVMLFc invest UQvtq
23/09/2021,-77.9,PedxBGHIjZ o2 vqwVI
06/07/2021,1.25,sjwXMtTlfT salary gwVsR
31/07/2022,-79.59,zKUOMOrIcg cinema mujZH
01/12/2021,-27.49,vxDGMyjQEA cinema TpeAe
18/11/2020,-37.61,svRNTlPYUq apple psyzw
25/04/2021,71.45,VtMVrdBjFh salary vHyVV
02/02/2022,-29.92,uiBsveWhRT amazon CLUZz
06/07/2022,-50.14,qjyauPcPEk octopus RNttV
17/11/2020,-37.19,ExOjgODvSZ octopus KWhkd
04/05/2022,17.65,PGAiuUELHx paycheck ONNlf
30/12/2021,-38.18,lnKxAsgdcZ fuel Gmcjj
15/07/2021,-51.14,dywaxpnPUg aldi yQKPu
09/03/2022,-28.17,xBrCyijuqu octopus ZNjwg
08/02/2022,-47.15,dVsHYHDdAv energy cXsCK
06/10/2020,-74.2,SqHlWKpTgp o2 HjzzZ
08/01/2021,-73.0,wnKswFSUyP bt fsoaV
20/11/2020,-0.82,eZLnVSghXZ bus kjUQe
22/03/2022,-60.57,gAcpzvVtgF apple xUpKl
22/05/2022,-89.49,ebjNkRzGTK british gas rCZio
22/06/2021,-54.37,ypjRSXALvo energy wNLMx
24/01/2022,-80.75,PkVVDpBvOq bowling flbTo
08/08/2021,-85.9,AylWxrbiWA apple QuAkt
31/07/2021,-36.88,RDPIDRpWgA amzn qWnCo
16/06/2021,-57.54,tzQFxEvsWR fitness iHTKC
07/10/2021,19.43,RruqyGkOhy birthday gift jVSaF
24/02/2022,20.03,sdhSNTkdLH salary uesBt
17/10/2020,-49.69,wLILOAGcmV energy IuMQy
25/01/2021,-42.35,KoncAPQuIp spa GLBBx
03/05/2022,-81.57,WUwfJCASSm m&s QZJjO
20/03/2022,44.63,ZqVWUAhbrh paycheck zvdat
24/12/2021,47.36,bBqltUtBom salary cXooH
25/01/2021,-43.98,ThNeTuXbFf greggs BsYjG
22/08/2022,34.63,GydwAbottL paycheck sdhHL
14/02/2021,-47.77,WaZLexthnK etoro SIbpU
08/04/2022,3.71,aRHqpStUts birthday gift jFNOF
02/04/2021,-38.53,pMxowtcRtT aldi srHnN
23/11/2021,37.64,TOnHQikpzt salary ZZFdZ
